,gadget,val1,val2,val3,val4,val5
103,"['options_add_filter', '(', 'obj_list_t', '*', 'obj_list', ',', 'int', 'n_objs', ',', 'filter_info_t', 'filt', ',', 'pack_opttbl_t', '*', 'table', ')', '{', 'unsigned', 'int', 'i', ',', 'I', ';', 'int', 'j', ',', 'added', '=', '0', ',', 'found', '=', '0', ';', 'if', '(', 'table', '->', 'nelems', '+', 'n_objs', '>=', 'table', '->', 'size', ')', '{', 'if', '(', 'aux_inctable', '(', 'table', ',', 'n_objs', ')', '<', '0', ')', 'return', '-', '1', ';', '}', 'if', '(', 'table', '->', 'nelems', '>', '0', ')', '{', 'for', '(', 'j', '=', '0', ';', 'j', '<', 'n_objs', ';', 'j', '++', ')', '{', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'table', '->', 'nelems', ';', 'i', '++', ')', '{', 'if', '(', 'HDstrcmp', '(', 'obj_list', '[', 'j', ']', '.', 'obj', ',', 'table', '->', 'objs', '[', 'i', ']', '.', 'path', ')', '==', '0', ')', '{', 'aux_tblinsert_filter', '(', 'table', ',', 'i', ',', 'filt', ')', ';', 'found', '=', '1', ';', 'break', ';', 'if', '(', 'found', '==', '0', ')', '{', 'I', '=', 'table', '->', 'nelems', '+', 'added', ';', 'added', '++', ';', 'HDstrcpy', '(', 'table', '->', 'objs', '[', 'I', ']', '.', 'path', ',', 'obj_list', '[', 'j', ']', '.', 'obj', ')', ';', 'aux_tblinsert_filter', '(', 'table', ',', 'I', ',', 'filt', ')', ';', '}', '/', '*', 'cases', 'where', 'we', 'have', 'an', 'already', 'inserted', 'name', 'but', 'there', 'is', 'a', 'new', 'name', 'example', ':', '-', 'l', 'dset1', ':', 'CHUNK', '=', '20x20', '-', 'f', 'dset1', ',', 'dset2', ':', 'GZIP', '=', 'dset1', 'is', 'already', 'inserted', ',', 'but', 'dset2', 'must', 'also', 'else', 'if', '(', 'found', '==', '1', '&&', 'HDstrcmp', '(', 'obj_list', '[', 'j', ']', '.', 'obj', ',', 'table', '->', 'objs', '[', 'i', ']', '.', 'path', ')', '!=', '0', ')', '{', 'I', '=', 'table', '->', 'nelems', '+', 'added', ';', 'added', '++', ';', 'HDstrcpy', '(', 'table', '->', 'objs', '[', 'I', ']', '.', 'path', ',', 'obj_list', '[', 'j', ']', '.', 'obj', ')', ';', 'aux_tblinsert_filter', '(', 'table', ',', 'I', ',', 'filt', ')', ';', '}', '}', '{', 'for', '(', 'j', '=', '0', ';', 'j', '<', 'n_objs', ';', 'j', '++', ')', '{', 'I', '=', 'table', '->', 'nelems', '+', 'added', ';', 'added', '++', ';', 'HDstrcpy', '(', 'table', '->', 'objs', '[', 'I', ']', '.', 'path', ',', 'obj_list', '[', 'j', ']', '.', 'obj', ')', ';', 'aux_tblinsert_filter', '(', 'table', ',', 'I', ',', 'filt', ')', ';', '}', '}', 'table', '->', 'nelems', '+=', 'added', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
104,"['PR_FreeAddrInfo', '(', 'PRAddrInfo', '*', 'ai', ')', '{', '#if', 'defined', '(', '_PR_HAVE_GETADDRINFO', ')', '#if', 'defined', '(', '_PR_INET6_PROBE', ')', 'if', '(', '!_pr_ipv6_is_present', '(', ')', ')', 'PR_Free', '(', '(', 'PRAddrInfoFB', '*', ')', 'ai', ')', ';', 'FREEADDRINFO', '(', '(', 'PRADDRINFO', '*', ')', 'ai', ')', ';', 'PR_Free', '(', '(', 'PRAddrInfoFB', '*', ')', 'ai', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
105,"['b43legacy_write_initvals', '(', 'struct', 'b43legacy_wldev', '*', 'dev', ',', 'const', 'struct', 'b43legacy_iv', '*', 'ivals', ',', 'size_t', 'count', ',', 'size_t', 'array_size', ')', '{', 'const', 'struct', 'b43legacy_iv', '*', 'iv', ';', 'u16', 'offset', ';', 'size_t', 'i', ';', 'bool', 'bit32', ';', 'BUILD_BUG_ON', '(', 'sizeof', '(', 'struct', 'b43legacy_iv', ')', '!=', '6', ')', ';', 'iv', '=', 'ivals', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'count', ';', 'i', '++', ')', '{', 'if', '(', 'array_size', '<', 'sizeof', '(', 'iv', '->', 'offset_size', ')', ')', 'goto', 'err_format', ';', 'array_size', '-=', 'sizeof', '(', 'iv', '->', 'offset_size', ')', ';', 'offset', '=', 'be16_to_cpu', '(', 'iv', '->', 'offset_size', ')', ';', 'bit32', '=', '!!', '(', 'offset', '&', 'B43legacy_IV_32BIT', ')', ';', 'offset', '&=', 'B43legacy_IV_OFFSET_MASK', ';', 'if', '(', 'offset', '>=', '0x1000', ')', 'goto', 'err_format', ';', 'if', '(', 'bit32', ')', '{', 'u32', 'value', ';', 'if', '(', 'array_size', '<', 'sizeof', '(', 'iv', '->', 'data', '.', 'd32', ')', ')', 'goto', 'err_format', ';', 'array_size', '-=', 'sizeof', '(', 'iv', '->', 'data', '.', 'd32', ')', ';', 'value', '=', 'get_unaligned_be32', '(', '&', 'iv', '->', 'data', '.', 'd32', ')', ';', 'b43legacy_write32', '(', 'dev', ',', 'offset', ',', 'value', ')', ';', 'iv', '=', '(', 'const', 'struct', 'b43legacy_iv', '*', ')', '(', '(', 'const', 'uint8_t', '*', ')', 'iv', '+', 'sizeof', '(', '__be16', ')', '+', 'sizeof', '(', '__be32', ')', ')', ';', '}', 'else', '{', 'u16', 'value', ';', 'if', '(', 'array_size', '<', 'sizeof', '(', 'iv', '->', 'data', '.', 'd16', ')', ')', 'goto', 'err_format', ';', 'array_size', '-=', 'sizeof', '(', 'iv', '->', 'data', '.', 'd16', ')', ';', 'value', '=', 'be16_to_cpu', '(', 'iv', '->', 'data', '.', 'd16', ')', ';', 'b43legacy_write16', '(', 'dev', ',', 'offset', ',', 'value', ')', ';', 'iv', '=', '(', 'const', 'struct', 'b43legacy_iv', '*', ')', '(', '(', 'const', 'uint8_t', '*', ')', 'iv', '+', 'sizeof', '(', '__be16', ')', '+', 'sizeof', '(', '__be16', ')', ')', ';', '}', '}', 'if', '(', 'array_size', ')', 'goto', 'err_format', ';', 'return', '0', ';', 'err_format', ':', 'b43legacyerr', '(', 'dev', '->', 'wl', ',', '""""', ')', ';', 'b43legacy_print_fw_helptext', '(', 'dev', '->', 'wl', ')', ';', 'return', '-', 'EPROTO', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
106,"['canvas_properties', '(', 't_glist', '*', 'x', ')', '{', 't_gobj', '*', 'y', ';', 'char', 'graphbuf', '[', '200', ']', ';', 'if', '(', 'glist_isgraph', '(', 'x', ')', '!=', '0', ')', 'sprintf', '(', 'graphbuf', ',', '""""', ',', '0', '.', ',', '0', '.', ',', 'glist_isgraph', '(', 'x', ')', ',', '/', '/', '1', ',', 'x', '->', 'gl_x1', ',', 'x', '->', 'gl_y1', ',', 'x', '->', 'gl_x2', ',', 'x', '->', 'gl_y2', ',', '(', 'int', ')', 'x', '->', 'gl_pixwidth', ',', '(', 'int', ')', 'x', '->', 'gl_pixheight', ',', '(', 'int', ')', 'x', '->', 'gl_xmargin', ',', '(', 'int', ')', 'x', '->', 'gl_ymargin', ')', ';', 'else', 'sprintf', '(', 'graphbuf', ',', '""""', ',', 'glist_dpixtodx', '(', 'x', ',', '1', ')', ',', '-', 'glist_dpixtody', '(', 'x', ',', '1', ')', ',', '0', ',', '0', '.', ',', '-', '1', '.', ',', '1', '.', ',', '1', '.', ',', '(', 'int', ')', 'x', '->', 'gl_pixwidth', ',', '(', 'int', ')', 'x', '->', 'gl_pixheight', ',', '(', 'int', ')', 'x', '->', 'gl_xmargin', ',', '(', 'int', ')', 'x', '->', 'gl_ymargin', ')', ';', 'gfxstub_new', '(', '&', 'x', '->', 'gl_pd', ',', 'x', ',', 'graphbuf', ')', ';', 'for', '(', 'y', '=', 'x', '->', 'gl_list', ';', 'y', ';', 'y', '=', 'y', '->', 'g_next', ')', 'if', '(', 'pd_class', '(', '&', 'y', '->', 'g_pd', ')', '==', 'garray_class', ')', 'garray_properties', '(', '(', 't_garray', '*', ')', 'y', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
107,"['oc_enc_fdct8x8_c', '(', 'ogg_int16_t', '_y', '[', '64', ']', ',', 'const', 'ogg_int16_t', '_x', '[', '64', ']', ')', '{', 'const', 'ogg_int16_t', '*', 'in', ';', 'ogg_int16_t', '*', 'end', ';', 'ogg_int16_t', '*', 'out', ';', 'ogg_int16_t', 'w', '[', '64', ']', ';', 'int', 'i', ';', '/', '*', 'Add', 'two', 'extra', 'bits', 'of', 'working', 'precision', 'to', 'improve', 'accuracy', ';', 'any', 'more', 'for', '(', 'i', '=', '0', ';', 'i', '<', '64', ';', 'i', '++', ')', 'w', '[', 'i', ']', '=', '_x', '[', 'i', ']', '<<', '2', ';', '/', '*', 'These', 'biases', 'correct', 'for', 'some', 'systematic', 'error', 'that', 'remains', 'in', 'the', 'w', '[', '0', ']', '+=', '(', 'w', '[', '0', ']', '!=', '0', ')', '+', '1', ';', 'w', '[', '1', ']', '++', ';', 'w', '[', '8', ']', '--', ';', 'for', '(', 'in', '=', 'w', ',', 'out', '=', '_y', ',', 'end', '=', 'out', '+', '64', ';', 'out', '<', 'end', ';', 'in', '++', ',', 'out', '+=', '8', ')', 'oc_fdct8', '(', 'out', ',', 'in', ')', ';', 'for', '(', 'in', '=', '_y', ',', 'out', '=', 'w', ',', 'end', '=', 'out', '+', '64', ';', 'out', '<', 'end', ';', 'in', '++', ',', 'out', '+=', '8', ')', 'oc_fdct8', '(', 'out', ',', 'in', ')', ';', '/', '*', 'Round', 'the', 'result', 'back', 'to', 'the', 'external', 'working', 'precision', '(', 'which', 'is', 'scaled', 'by', 'four', 'relative', 'to', 'the', 'orthogonal', 'result', ')', '.', 'for', '(', 'i', '=', '0', ';', 'i', '<', '64', ';', 'i', '++', ')', '_y', '[', 'i', ']', '=', 'w', '[', 'i', ']', '+', '2', '>>', '2', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
108,"['_dxfinit_convert', '(', 'double', 'gamma', ')', '{', 'union', 'hl', 'f', ';', 'int', 'c', ',', 'i', ';', 'return', ';', 'DXMarkTimeLocal', '(', '""""', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
109,"['main', '(', 'int', 'argc', ',', 'char', '*', '*', 'argv', ')', '{', 'char', '*', 'temp', ',', '*', 's', ';', 'temp', '=', 'argv', '[', '0', ']', ';', 's', '=', 'strrchr', '(', 'argv', '[', '0', ']', ',', ""''"", ')', ';', 'if', '(', 's', '!=', 'NULL', ')', 'temp', '=', 's', '+', '1', ';', 'MyName', '=', 'safemalloc', '(', 'strlen', '(', 'temp', ')', '+', '2', ')', ';', 'strcpy', '(', 'MyName', ',', '""""', ')', ';', 'strcat', '(', 'MyName', ',', 'temp', ')', ';', 'if', '(', '(', 'argc', '!=', '6', ')', '&&', '(', 'argc', '!=', '7', ')', ')', '{', 'fprintf', '(', 'stderr', ',', '""""', ',', 'MyName', ',', 'VERSION', ')', ';', 'exit', '(', '1', ')', ';', '}', 'signal', '(', 'SIGPIPE', ',', 'DeadPipe', ')', ';', 'fd', '[', '0', ']', '=', 'atoi', '(', 'argv', '[', '1', ']', ')', ';', 'fd', '[', '1', ']', '=', 'atoi', '(', 'argv', '[', '2', ']', ')', ';', 'fprintf', '(', 'stderr', ',', '""""', ',', 'argv', '[', '4', ']', ')', ';', 'fprintf', '(', 'stderr', ',', '""""', ',', 'argv', '[', '5', ']', ')', ';', 'fd_width', '=', 'GetFdWidth', '(', ')', ';', '/', '*', 'Request', 'a', 'list', 'of', 'all', 'windows', ',', 'SendInfo', '(', 'fd', ',', '""""', ',', '0', ')', ';', 'Loop', '(', 'fd', ')', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
110,"['_GD_OldTypeName', '(', 'DIRFILE', '*', 'D', ',', 'gd_type_t', 'data_type', ')', '{', 'const', 'char', '*', 'ptr', ';', 'dtrace', '(', '""""', ',', 'D', ',', 'data_type', ')', ';', 'switch', '(', 'data_type', ')', '{', 'case', 'GD_UINT8', ':', 'ptr', '=', '""""', ';', 'break', ';', 'case', 'GD_UINT16', ':', 'ptr', '=', '""""', ';', 'break', ';', 'case', 'GD_INT16', ':', 'ptr', '=', '""""', ';', 'break', ';', 'case', 'GD_UINT32', ':', 'ptr', '=', '""""', ';', 'break', ';', 'case', 'GD_INT32', ':', 'ptr', '=', '""""', ';', 'break', ';', 'case', 'GD_FLOAT32', ':', 'ptr', '=', '""""', ';', 'break', ';', 'case', 'GD_FLOAT64', ':', 'ptr', '=', '""""', ';', 'break', ';', 'default', ':', '_GD_InternalError', '(', 'D', ')', ';', 'ptr', '=', '""""', ';', 'break', ';', '}', 'dreturn', '(', '""""', '%', 's\\""""', ',', 'ptr', ')', ';', 'return', 'ptr', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
111,"['dm_raid0', '(', 'struct', 'lib_context', '*', 'lc', ',', 'char', '*', '*', 'table', ',', 'struct', 'raid_set', '*', 'rs', ')', '{', 'unsigned', 'int', 'stripes', '=', '0', ';', 'uint64_t', 'min', ',', 'last_min', '=', '0', ';', 'for', '(', ';', '(', 'min', '=', '_smallest', '(', 'lc', ',', 'rs', ',', 'last_min', ')', ')', ';', 'last_min', '=', 'min', ')', '{', 'if', '(', 'last_min', '&&', '!p_fmt', '(', 'lc', ',', 'table', ',', '""""', ')', ')', 'goto', 'err', ';', 'if', '(', '!_dm_raid0_bol', '(', 'lc', ',', 'table', ',', 'round_down', '(', 'min', ',', 'rs', '->', 'stride', ')', ',', 'last_min', ',', '_dm_raid_devs', '(', 'lc', ',', 'rs', ',', 'last_min', ')', ',', 'rs', '->', 'stride', ')', '||', '!_dm_raid0_eol', '(', 'lc', ',', 'table', ',', 'rs', ',', '&', 'stripes', ',', 'last_min', ')', ')', 'goto', 'err', ';', 'if', '(', '!F_MAXIMIZE', '(', 'rs', ')', ')', 'break', ';', '}', 'return', 'stripes', '?', '1', ':', '0', ';', 'err', ':', 'return', 'log_alloc_err', '(', 'lc', ',', '__func__', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
112,"['commitLanguages', '(', 'const', 'CI18nTranslator', '&', 'inTranslator', ')', '{', 'for', '(', 'CLanguageList', ':', ':', 'const_iterator', 'i', '=', 'mLanguages', '.', 'begin', '(', ')', ';', 'i', '!=', 'mLanguages', '.', 'end', '(', ')', ';', 'i', '++', ')', '{', 'if', '(', 'inTranslator', '.', 'hasLanguage', '(', '*', 'i', ')', ')', '{', 'mPreferredLanguage', '=', '*', 'i', ';', 'break', ';', '}', '}', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
113,"['carl9170_debugfs_write', '(', 'struct', 'file', '*', 'file', ',', 'const', 'char', '__user', '*', 'userbuf', ',', 'size_t', 'count', ',', 'loff_t', '*', 'ppos', ')', '{', 'struct', 'carl9170_debugfs_fops', '*', 'dfops', ';', 'struct', 'ar9170', '*', 'ar', ';', 'char', '*', 'buf', '=', 'NULL', ';', 'int', 'err', '=', '0', ';', 'if', '(', '!count', ')', 'return', '0', ';', 'if', '(', 'count', '>', 'PAGE_SIZE', ')', 'return', '-', 'E2BIG', ';', 'ar', '=', 'file', '->', 'private_data', ';', 'if', '(', '!ar', ')', 'return', '-', 'ENODEV', ';', 'dfops', '=', 'container_of', '(', 'file', '->', 'f_op', ',', 'struct', 'carl9170_debugfs_fops', ',', 'fops', ')', ';', 'if', '(', '!dfops', '->', 'write', ')', 'return', '-', 'ENOSYS', ';', 'buf', '=', 'vmalloc', '(', 'count', ')', ';', 'if', '(', '!buf', ')', 'return', '-', 'ENOMEM', ';', 'if', '(', 'copy_from_user', '(', 'buf', ',', 'userbuf', ',', 'count', ')', ')', '{', 'err', '=', '-', 'EFAULT', ';', 'goto', 'out_free', ';', '}', 'if', '(', 'mutex_trylock', '(', '&', 'ar', '->', 'mutex', ')', '==', '0', ')', '{', 'err', '=', '-', 'EAGAIN', ';', 'goto', 'out_free', ';', '}', 'if', '(', '!CHK_DEV_STATE', '(', 'ar', ',', 'dfops', '->', 'req_dev_state', ')', ')', '{', 'err', '=', '-', 'ENODEV', ';', 'goto', 'out_unlock', ';', '}', 'err', '=', 'dfops', '->', 'write', '(', 'ar', ',', 'buf', ',', 'count', ')', ';', 'if', '(', 'err', ')', 'goto', 'out_unlock', ';', 'out_unlock', ':', 'mutex_unlock', '(', '&', 'ar', '->', 'mutex', ')', ';', 'out_free', ':', 'vfree', '(', 'buf', ')', ';', 'return', 'err', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
114,"['orte_plm_base_vm_ready', '(', 'int', 'fd', ',', 'short', 'args', ',', 'void', '*', 'cbdata', ')', '{', 'orte_state_caddy_t', '*', 'caddy', '=', '(', 'orte_state_caddy_t', '*', ')', 'cbdata', ';', 'caddy', '->', 'jdata', '->', 'state', '=', 'ORTE_JOB_STATE_VM_READY', ';', 'if', '(', 'ORTE_SUCCESS', '!=', 'orte_filem', '.', 'preposition_files', '(', 'caddy', '->', 'jdata', ',', 'files_ready', ',', 'caddy', '->', 'jdata', ')', ')', '{', 'ORTE_FORCED_TERMINATE', '(', 'ORTE_ERROR_DEFAULT_EXIT_CODE', ')', ';', '}', 'OBJ_RELEASE', '(', 'caddy', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
115,"['gst_element_factory_list_filter', '(', 'GList', '*', 'list', ',', 'const', 'GstCaps', '*', 'caps', ',', 'GstPadDirection', 'direction', ',', 'gboolean', 'subsetonly', ')', '{', 'GQueue', 'results', '=', 'G_QUEUE_INIT', ';', 'GST_DEBUG', '(', '""""', ')', ';', 'for', '(', ';', 'list', ';', 'list', '=', 'list', '->', 'next', ')', '{', 'GstElementFactory', '*', 'factory', ';', 'const', 'GList', '*', 'templates', ';', 'GList', '*', 'walk', ';', 'factory', '=', '(', 'GstElementFactory', '*', ')', 'list', '->', 'data', ';', 'GST_DEBUG', '(', '""""', ',', 'gst_plugin_feature_get_name', '(', '(', 'GstPluginFeature', '*', ')', 'factory', ')', ')', ';', 'templates', '=', 'gst_element_factory_get_static_pad_templates', '(', 'factory', ')', ';', 'for', '(', 'walk', '=', '(', 'GList', '*', ')', 'templates', ';', 'walk', ';', 'walk', '=', 'g_list_next', '(', 'walk', ')', ')', '{', 'GstStaticPadTemplate', '*', 'templ', '=', 'walk', '->', 'data', ';', 'if', '(', 'templ', '->', 'direction', '==', 'direction', ')', '{', 'GstCaps', '*', 'tmpl_caps', ';', 'tmpl_caps', '=', 'gst_static_caps_get', '(', '&', 'templ', '->', 'static_caps', ')', ';', '/', '*', 'FIXME', ',', 'intersect', 'is', 'not', 'the', 'right', 'method', ',', 'we', 'ideally', 'want', 'to', 'if', '(', '(', 'subsetonly', '&&', 'gst_caps_is_subset', '(', 'caps', ',', 'tmpl_caps', ')', ')', '||', '(', '!subsetonly', '&&', 'gst_caps_can_intersect', '(', 'caps', ',', 'tmpl_caps', ')', ')', ')', '{', 'g_queue_push_tail', '(', '&', 'results', ',', 'gst_object_ref', '(', 'factory', ')', ')', ';', 'gst_caps_unref', '(', 'tmpl_caps', ')', ';', 'break', ';', '}', 'gst_caps_unref', '(', 'tmpl_caps', ')', ';', '}', '}', '}', 'return', 'results', '.', 'head', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
116,"['bch_bbio_count_io_errors', '(', 'struct', 'cache_set', '*', 'c', ',', 'struct', 'bio', '*', 'bio', ',', 'int', 'error', ',', 'const', 'char', '*', 'm', ')', '{', 'struct', 'bbio', '*', 'b', '=', 'container_of', '(', 'bio', ',', 'struct', 'bbio', ',', 'bio', ')', ';', 'struct', 'cache', '*', 'ca', '=', 'PTR_CACHE', '(', 'c', ',', '&', 'b', '->', 'key', ',', '0', ')', ';', 'unsigned', 'threshold', '=', 'bio', '->', 'bi_rw', '&', '?', 'c', '->', ':', 'c', '->', 'congested_read_threshold_us', ';', 'if', '(', 'threshold', ')', '{', 'unsigned', 't', '=', 'local_clock_us', '(', ')', ';', 'int', 'us', '=', 't', '-', 'b', '->', 'submit_time_us', ';', 'int', 'congested', '=', 'atomic_read', '(', '&', 'c', '->', 'congested', ')', ';', 'if', '(', 'us', '>', '(', 'int', ')', 'threshold', ')', '{', 'int', 'ms', '=', 'us', '/', '1024', ';', 'c', '->', 'congested_last_us', '=', 't', ';', 'ms', '=', 'min', '(', 'ms', ',', 'CONGESTED_MAX', '+', 'congested', ')', ';', 'atomic_sub', '(', 'ms', ',', '&', 'c', '->', 'congested', ')', ';', '}', 'else', 'if', '(', 'congested', '<', '0', ')', 'atomic_inc', '(', '&', 'c', '->', 'congested', ')', ';', '}', 'bch_count_io_errors', '(', 'ca', ',', 'error', ',', 'm', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
117,"['dns_config_find_zone', '(', 'char', '*', 'name', ',', 'int', 'class', ')', '{', 'int', 'len', ',', 'buflen', ',', 'match_len', '=', '-', '1', ';', 'char', 'buf', '[', 'DNS_NAME_MAX', ']', ';', 'dns_config_root_t', '*', 'root', ';', 'dns_config_zone_t', '*', 'zone', ',', '*', 'candidate', '=', 'NULL', ';', 'if', '(', '(', 'root', '=', 'ConfigRoot', ')', '==', 'NULL', ')', 'return', 'NULL', ';', 'STRLCPY', '(', 'buf', ',', 'name', ',', 'sizeof', '(', 'buf', ')', ')', ';', 'STRLOWER', '(', 'buf', ')', ';', 'buflen', '=', 'strlen', '(', 'buf', ')', ';', 'zone', '=', '(', 'dns_config_zone_t', '*', ')', 'dns_list_head', '(', '&', 'root', '->', 'r_zone', ')', ';', 'while', '(', 'zone', '!=', 'NULL', ')', '{', 'if', '(', 'zone', '->', 'z_class', '==', 'class', '||', 'class', '==', 'DNS_CLASS_ANY', ')', '{', 'len', '=', 'strlen', '(', 'zone', '->', 'z_name', ')', ';', 'if', '(', 'buflen', '>=', 'len', '&&', 'len', '>', 'match_len', ')', '{', 'if', '(', 'buflen', '==', 'len', '||', 'buf', '[', 'buflen', '-', 'len', '-', '1', ']', '==', ""''"", '||', 'len', '==', '0', ')', '{', 'if', '(', 'strcmp', '(', '&', 'buf', '[', 'buflen', '-', 'len', ']', ',', 'zone', '->', 'z_name', ')', '==', '0', ')', '{', 'candidate', '=', 'zone', ';', 'match_len', '=', 'len', ';', '}', '}', '}', '}', 'zone', '=', '(', 'dns_config_zone_t', '*', ')', 'dns_list_next', '(', '&', 'root', '->', 'r_zone', ',', '&', 'zone', '->', 'z_elem', ')', ';', '}', 'if', '(', 'candidate', '==', 'NULL', ')', 'plog', '(', 'LOG_DEBUG', ',', '""""', ',', 'MODULE', ')', ';', 'plog', '(', 'LOG_DEBUG', ',', '""""', '%', 's\\""""', ',', 'MODULE', ',', 'candidate', '->', 'z_name', ')', ';', 'return', 'candidate', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
118,"['autosave', '(', ')', '{', 'statusBar', '->', 'clearstatus', '(', ')', ';', 'statusBar', '->', 'status', '(', '_', '(', '""""', ')', ')', ';', 'autosave_int', '(', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
119,"['RandomRotorSearchInitialize', '(', 'unsigned', 'int', 'conformers', ',', 'unsigned', 'int', 'geomSteps', ')', '{', 'if', '(', '!_validSetup', ')', 'return', ';', 'OBRotorList', 'rl', ';', 'OBRotamerList', 'rotamers', ';', 'OBRotorIterator', 'ri', ';', 'OBRotor', '*', 'rotor', ';', 'OBRandom', 'generator', ';', 'generator', '.', 'TimeSeed', '(', ')', ';', '_origLogLevel', '=', '_loglvl', ';', 'if', '(', '_mol', '.', 'GetCoordinates', '(', ')', '==', 'NULL', ')', 'return', ';', 'OBBitVec', 'fixed', '=', '_constraints', '.', 'GetFixedBitVec', '(', ')', ';', 'rl', '.', 'SetFixAtoms', '(', 'fixed', ')', ';', 'rl', '.', 'Setup', '(', '_mol', ')', ';', 'rotamers', '.', 'SetBaseCoordinateSets', '(', '_mol', ')', ';', 'rotamers', '.', 'Setup', '(', '_mol', ',', 'rl', ')', ';', 'IF_OBFF_LOGLVL_LOW', '{', 'OBFFLog', '(', '""""', ')', ';', 'snprintf', '(', '_logbuf', ',', 'BUFF_SIZE', ',', '""""', ',', '(', 'unsigned', 'long', ')', 'rl', '.', 'Size', '(', ')', ')', ';', 'OBFFLog', '(', '_logbuf', ')', ';', 'unsigned', 'long', 'int', 'combinations', '=', '1', ';', 'for', '(', 'rotor', '=', 'rl', '.', 'BeginRotor', '(', 'ri', ')', ';', 'rotor', ';', 'rotor', '=', 'rl', '.', 'NextRotor', '(', 'ri', ')', ')', '{', 'combinations', '*=', 'rotor', '->', 'GetResolution', '(', ')', '.', 'size', '(', ')', ';', '}', 'snprintf', '(', '_logbuf', ',', 'BUFF_SIZE', ',', '""""', ',', 'combinations', ')', ';', 'OBFFLog', '(', '_logbuf', ')', ';', '}', 'if', '(', '!rl', '.', 'Size', '(', ')', ')', '{', '/', '/', 'only', 'one', 'OBFFLog', '(', '""""', ')', ';', '_loglvl', '=', 'OBFF_LOGLVL_NONE', ';', 'ConjugateGradients', '(', 'geomSteps', ')', ';', '/', '/', 'energy', 'minimization', 'for', '_loglvl', '=', '_origLogLevel', ';', 'return', ';', '}', 'std', ':', ':', 'vector', '<', 'int', '>', 'rotorKey', '(', 'rl', '.', 'Size', '(', ')', '+', '1', ',', '0', ')', ';', '/', '/', 'indexed', 'from', 'for', '(', 'int', 'c', '=', '0', ';', 'c', '<', 'conformers', ';', '++', 'c', ')', '{', 'rotor', '=', 'rl', '.', 'BeginRotor', '(', 'ri', ')', ';', 'for', '(', 'int', 'i', '=', '1', ';', 'i', '<', 'rl', '.', 'Size', '(', ')', '+', '1', ';', '++', 'i', ',', 'rotor', '=', 'rl', '.', 'NextRotor', '(', 'ri', ')', ')', '{', '/', '/', 'foreach', 'rotorKey', '[', 'i', ']', '=', 'generator', '.', 'NextInt', '(', ')', '%', 'rotor', '->', 'GetResolution', '(', ')', '.', 'size', '(', ')', ';', '}', 'rotamers', '.', 'AddRotamer', '(', 'rotorKey', ')', ';', '}', 'rotamers', '.', 'ExpandConformerList', '(', '_mol', ',', '_mol', '.', 'GetConformers', '(', ')', ')', ';', 'IF_OBFF_LOGLVL_LOW', '{', 'snprintf', '(', '_logbuf', ',', 'BUFF_SIZE', ',', '""""', ',', '_mol', '.', 'NumConformers', '(', ')', ')', ';', 'OBFFLog', '(', '_logbuf', ')', ';', 'OBFFLog', '(', '""""', ')', ';', 'OBFFLog', '(', '""""', ')', ';', '}', '_current_conformer', '=', '0', ';', '_energies', '.', 'clear', '(', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
